file,question,score
n17-bac-inv001s-p02-c01.txt,Q7,7.50746268656716
n17-bac-inv001s-p02-c01.txt,Q8,6.67647058823529
n17-bac-inv001s-p02-c01.txt,Q9,6.56716417910448
n17-bac-inv001s-p02-c02.txt,Q1,7.43835616438356
n17-bac-inv001s-p02-c02.txt,Q2,6.9041095890411
n17-bac-inv001s-p02-c02.txt,Q3,7.08219178082192
n17-bac-inv001s-p02-c02.txt,Q4,8
n17-bac-inv001s-p02-c02.txt,Q5,7.59722222222222
n17-bac-inv001s-p02-c02.txt,Q6,6.97260273972603
n17-bac-inv001s-p02-c02.txt,Q7,8.02739726027397
n17-bac-inv001s-p02-c02.txt,Q8,7.30555555555556
n17-bac-inv001s-p02-c02.txt,Q9,7.34246575342466
n17-bac-inv001s-p02-c05.txt,Q1,6.984375
n17-bac-inv001s-p02-c05.txt,Q2,7.21875
n17-bac-inv001s-p02-c05.txt,Q3,7.03125
n17-bac-inv001s-p02-c05.txt,Q4,7.21875
n17-bac-inv001s-p02-c05.txt,Q5,6.4375
n17-bac-inv001s-p02-c05.txt,Q6,5.76190476190476
n17-bac-inv001s-p02-c05.txt,Q7,7.078125
n17-bac-inv001s-p02-c05.txt,Q8,6.61904761904762
n17-bac-inv001s-p02-c05.txt,Q9,6.79032258064516
n17-bac-inv001s-p02-c13.txt,Q1,6.25316455696203
n17-bac-inv001s-p02-c13.txt,Q2,8.2375
n17-bac-inv001s-p02-c13.txt,Q3,7.5625
n17-bac-inv001s-p02-c13.txt,Q4,7.72151898734177
n17-bac-inv001s-p02-c13.txt,Q5,5.7012987012987
n17-bac-inv001s-p02-c13.txt,Q6,5.26315789473684
n17-bac-inv001s-p02-c13.txt,Q7,7.60759493670886
n17-bac-inv001s-p02-c13.txt,Q8,5.85897435897436
n17-bac-inv001s-p02-c13.txt,Q9,4.79452054794521
n17-bac-inv001s-p02-c23.txt,Q1,6.27868852459016
n17-bac-inv001s-p02-c23.txt,Q2,7.09677419354839
n17-bac-inv001s-p02-c23.txt,Q3,6.90322580645161
n17-bac-inv001s-p02-c23.txt,Q4,6.95238095238095
n17-bac-inv001s-p02-c23.txt,Q5,5.86885245901639
n17-bac-inv001s-p02-c23.txt,Q6,5.33333333333333
n17-bac-inv001s-p02-c23.txt,Q7,7.28571428571429
n17-bac-inv001s-p02-c23.txt,Q8,5.75409836065574
n17-bac-inv001s-p02-c23.txt,Q9,5.05084745762712
n17-bac-inv001s-p02-c24.txt,Q1,6.33928571428571
n17-bac-inv001s-p02-c24.txt,Q2,7.82142857142857
n17-bac-inv001s-p02-c24.txt,Q3,7
n17-bac-inv001s-p02-c24.txt,Q4,7.45454545454545
n17-bac-inv001s-p02-c24.txt,Q5,5.66071428571429
n17-bac-inv001s-p02-c24.txt,Q6,5.7037037037037
n17-bac-inv001s-p02-c24.txt,Q7,7.6
n17-bac-inv001s-p02-c24.txt,Q8,5.77777777777778
n17-bac-inv001s-p02-c24.txt,Q9,5.23076923076923
n22-bac-inv015s-p01-c03.txt,Q1,7.28333333333333
n22-bac-inv015s-p01-c03.txt,Q2,4.70175438596491
n22-bac-inv015s-p01-c03.txt,Q3,5.54237288135593
n22-bac-inv015s-p01-c03.txt,Q4,6.47368421052632
n22-bac-inv015s-p01-c03.txt,Q5,6.96666666666667
n22-bac-inv015s-p01-c03.txt,Q6,6.95
n22-bac-inv015s-p01-c03.txt,Q7,7.34426229508197
n22-bac-inv015s-p01-c03.txt,Q8,6.8
n22-bac-inv015s-p01-c03.txt,Q9,6.8
n22-bac-inv015s-p01-c07.txt,Q1,7.87142857142857
n22-bac-inv015s-p01-c07.txt,Q2,7.26086956521739
n22-bac-inv015s-p01-c07.txt,Q3,7.72857142857143
n22-bac-inv015s-p01-c07.txt,Q4,7.85507246376812
n22-bac-inv015s-p01-c07.txt,Q5,7.69565217391304
n22-bac-inv015s-p01-c07.txt,Q6,7.30434782608696
n22-bac-inv015s-p01-c07.txt,Q7,7.92857142857143
n22-bac-inv015s-p01-c07.txt,Q8,8.02898550724638
n22-bac-inv015s-p01-c07.txt,Q9,7.76811594202899
n22-bac-inv015s-p01-c10.txt,Q1,5.82539682539683
n22-bac-inv015s-p01-c10.txt,Q2,8.66666666666667
n22-bac-inv015s-p01-c10.txt,Q3,7.48484848484848
n22-bac-inv015s-p01-c10.txt,Q4,7.92307692307692
n22-bac-inv015s-p01-c10.txt,Q5,6.50819672131148
n22-bac-inv015s-p01-c10.txt,Q6,4.3859649122807
n22-bac-inv015s-p01-c10.txt,Q7,7.74242424242424
n22-bac-inv015s-p01-c10.txt,Q8,6.921875
n22-bac-inv015s-p01-c10.txt,Q9,6.9375
n22-bac-inv015s-p01-c18.txt,Q1,6.49275362318841
n22-bac-inv015s-p01-c18.txt,Q2,7.51470588235294
n22-bac-inv015s-p01-c18.txt,Q3,7.10144927536232
n22-bac-inv015s-p01-c18.txt,Q4,7.61764705882353
n22-bac-inv015s-p01-c18.txt,Q5,6.44117647058824
n22-bac-inv015s-p01-c18.txt,Q6,5.61194029850746
n22-bac-inv015s-p01-c18.txt,Q7,7.75757575757576
n22-bac-inv015s-p01-c18.txt,Q8,6.40579710144928
n22-bac-inv015s-p01-c18.txt,Q9,6.63768115942029
n22-bac-inv015s-p01-c19.txt,Q1,7.36666666666667
n22-bac-inv015s-p01-c19.txt,Q2,7.25
n22-bac-inv015s-p01-c19.txt,Q3,7.15
n22-bac-inv015s-p01-c19.txt,Q4,7.86440677966102
n22-bac-inv015s-p01-c19.txt,Q5,7.46666666666667
n22-bac-inv015s-p01-c19.txt,Q6,6.69491525423729
n22-bac-inv015s-p01-c19.txt,Q7,7.8135593220339
n22-bac-inv015s-p01-c19.txt,Q8,6.96666666666667
n22-bac-inv015s-p01-c19.txt,Q9,7.26666666666667
n22-bac-inv015s-p01-c21.txt,Q1,7.23170731707317
n22-bac-inv015s-p01-c21.txt,Q2,6.2875
n22-bac-inv015s-p01-c21.txt,Q3,6.69512195121951
n22-bac-inv015s-p01-c21.txt,Q4,7.51851851851852
n22-bac-inv015s-p01-c21.txt,Q5,7.24390243902439
n22-bac-inv015s-p01-c21.txt,Q6,6.98780487804878
n22-bac-inv015s-p01-c21.txt,Q7,7.69135802469136
n22-bac-inv015s-p01-c21.txt,Q8,7.11111111111111
n22-bac-inv015s-p01-c21.txt,Q9,6.92592592592593
n22-bac-inv015s-p02-c09.txt,Q1,6.95945945945946
n22-bac-inv015s-p02-c09.txt,Q2,7.37333333333333
n22-bac-inv015s-p02-c09.txt,Q3,7.14473684210526
n22-bac-inv015s-p02-c09.txt,Q4,8.01315789473684
n22-bac-inv015s-p02-c09.txt,Q5,6.69333333333333
n22-bac-inv015s-p02-c09.txt,Q6,6.78947368421053
n22-bac-inv015s-p02-c09.txt,Q7,7.75
n22-bac-inv015s-p02-c09.txt,Q8,6.86486486486487
n22-bac-inv015s-p02-c09.txt,Q9,5.94444444444444
n22-bac-inv015s-p02-c12.txt,Q1,6.69117647058824
n22-bac-inv015s-p02-c12.txt,Q2,7.01470588235294
n22-bac-inv015s-p02-c12.txt,Q3,7.05797101449275
n22-bac-inv015s-p02-c12.txt,Q4,7.57575757575758
n22-bac-inv015s-p02-c12.txt,Q5,6.7536231884058
n22-bac-inv015s-p02-c12.txt,Q6,5.92753623188406
n22-bac-inv015s-p02-c12.txt,Q7,7.55072463768116
n22-bac-inv015s-p02-c12.txt,Q8,6.98550724637681
n22-bac-inv015s-p02-c12.txt,Q9,6.66666666666667
n22-bac-inv015s-p02-c14.txt,Q1,5.87671232876712
n22-bac-inv015s-p02-c14.txt,Q2,7.32432432432432
n22-bac-inv015s-p02-c14.txt,Q3,6.96
n22-bac-inv015s-p02-c14.txt,Q4,6.63888888888889
n22-bac-inv015s-p02-c14.txt,Q5,5.98591549295775
n22-bac-inv015s-p02-c14.txt,Q6,4.69014084507042
n22-bac-inv015s-p02-c14.txt,Q7,7.01369863013699
n22-bac-inv015s-p02-c14.txt,Q8,5.75342465753425
n22-bac-inv015s-p02-c14.txt,Q9,5.64788732394366
n22-bac-inv015s-p02-Fix.txt.txt,Q1,p02
n22-bac-inv015s-p02-Fix.txt.txt,Q2,7.01724137931035
n22-bac-inv015s-p02-Fix.txt.txt,Q3,5.39285714285714
n22-bac-inv015s-p02-Fix.txt.txt,Q4,5.89473684210526
n22-bac-inv015s-p02-Fix.txt.txt,Q5,6.05555555555556
n22-bac-inv015s-p02-Fix.txt.txt,Q6,6.76785714285714
n22-bac-inv015s-p02-Fix.txt.txt,Q7,6.40350877192982
n22-bac-inv015s-p02-Fix.txt.txt,Q8,7.31034482758621
n22-bac-inv015s-p02-Fix.txt.txt,Q9,6.45614035087719
n22-bac-inv015s-p02-c16.txt,Q1,6.55555555555556
n22-bac-inv015s-p02-c16.txt,Q2,6.13114754098361
n22-bac-inv015s-p02-c16.txt,Q3,6.29032258064516
n22-bac-inv015s-p02-c16.txt,Q4,6.35
n22-bac-inv015s-p02-c16.txt,Q5,5.98333333333333
n22-bac-inv015s-p02-c16.txt,Q6,5.86885245901639
n22-bac-inv015s-p02-c16.txt,Q7,7.11111111111111
n22-bac-inv015s-p02-c16.txt,Q8,5.79032258064516
n22-bac-inv015s-p02-c16.txt,Q9,5.3
n22-bac-inv015s-p02-c22.txt,Q1,7.41935483870968
n22-bac-inv015s-p02-c22.txt,Q2,6.68253968253968
n22-bac-inv015s-p02-c22.txt,Q3,6.93650793650794
n22-bac-inv015s-p02-c22.txt,Q4,7.4375
n22-bac-inv015s-p02-c22.txt,Q5,6.578125
n22-bac-inv015s-p02-c22.txt,Q6,6.44444444444444
n22-bac-inv015s-p02-c22.txt,Q7,7.52307692307692
n22-bac-inv015s-p02-c22.txt,Q8,6.78333333333333
n22-bac-inv015s-p02-c22.txt,Q9,6.2258064516129
n26-bet-snt0082s-p01-c06.txt,Q1,6.75438596491228
n26-bet-snt0082s-p01-c06.txt,Q2,7.25423728813559
n26-bet-snt0082s-p01-c06.txt,Q3,7.12068965517241
n26-bet-snt0082s-p01-c06.txt,Q4,7.64406779661017
n26-bet-snt0082s-p01-c06.txt,Q5,6.21428571428571
n26-bet-snt0082s-p01-c06.txt,Q6,5.91071428571429
n26-bet-snt0082s-p01-c06.txt,Q7,7.53448275862069
n26-bet-snt0082s-p01-c06.txt,Q8,6.13793103448276
n26-bet-snt0082s-p01-c06.txt,Q9,5.59259259259259
n26-bet-snt0082s-p01-c08.txt,Q1,6.43055555555556
n26-bet-snt0082s-p01-c08.txt,Q2,6.77464788732394
n26-bet-snt0082s-p01-c08.txt,Q3,6.6056338028169
n26-bet-snt0082s-p01-c08.txt,Q4,7.42253521126761
n26-bet-snt0082s-p01-c08.txt,Q5,5.61428571428571
n26-bet-snt0082s-p01-c08.txt,Q6,5.17391304347826
n26-bet-snt0082s-p01-c08.txt,Q7,7.26760563380282
n26-bet-snt0082s-p01-c08.txt,Q8,5.82857142857143
n26-bet-snt0082s-p01-c08.txt,Q9,5.13432835820896
n26-bet-snt0082s-p01-c14.txt,Q1,7.078125
n26-bet-snt0082s-p01-c14.txt,Q2,6.640625
n26-bet-snt0082s-p01-c14.txt,Q3,6.765625
n26-bet-snt0082s-p01-c14.txt,Q4,7.484375
n26-bet-snt0082s-p01-c14.txt,Q5,6.875
n26-bet-snt0082s-p01-c14.txt,Q6,6.4375
n26-bet-snt0082s-p01-c14.txt,Q7,7.53968253968254
n26-bet-snt0082s-p01-c14.txt,Q8,6.65079365079365
n26-bet-snt0082s-p01-c14.txt,Q9,6.48387096774194
n26-bet-snt0082s-p01-c16.txt,Q1,7.21311475409836
n26-bet-snt0082s-p01-c16.txt,Q2,6.84126984126984
n26-bet-snt0082s-p01-c16.txt,Q3,7.08196721311475
n26-bet-snt0082s-p01-c16.txt,Q4,7.25806451612903
n26-bet-snt0082s-p01-c16.txt,Q5,6.70967741935484
n26-bet-snt0082s-p01-c16.txt,Q6,6.40322580645161
n26-bet-snt0082s-p01-c16.txt,Q7,8.01587301587302
n26-bet-snt0082s-p01-c16.txt,Q8,6.77049180327869
n26-bet-snt0082s-p01-c16.txt,Q9,6.01694915254237
n26-bet-snt0082s-p01-c20.txt,Q1,6.36363636363636
n26-bet-snt0082s-p01-c20.txt,Q2,7.83544303797468
n26-bet-snt0082s-p01-c20.txt,Q3,7.21794871794872
n26-bet-snt0082s-p01-c20.txt,Q4,7.71794871794872
n26-bet-snt0082s-p01-c20.txt,Q5,6.28205128205128
n26-bet-snt0082s-p01-c20.txt,Q6,4.8961038961039
n26-bet-snt0082s-p01-c20.txt,Q7,7.42857142857143
n26-bet-snt0082s-p01-c20.txt,Q8,6.03846153846154
n26-bet-snt0082s-p01-c20.txt,Q9,4.98666666666667
n26-bet-snt0082s-p01-c22.txt,Q1,7.40845070422535
n26-bet-snt0082s-p01-c22.txt,Q2,6.94444444444444
n26-bet-snt0082s-p01-c22.txt,Q3,6.90140845070423
n26-bet-snt0082s-p01-c22.txt,Q4,6.45833333333333
n26-bet-snt0082s-p01-c22.txt,Q5,6.52112676056338
n26-bet-snt0082s-p01-c22.txt,Q6,6.71830985915493
n26-bet-snt0082s-p01-c22.txt,Q7,7.38888888888889
n26-bet-snt0082s-p01-c22.txt,Q8,6.79166666666667
n26-bet-snt0082s-p01-c22.txt,Q9,5.72857142857143
n26-bet-snt0082s-p02-c02.txt,Q1,7.48648648648649
n26-bet-snt0082s-p02-c02.txt,Q2,6.73972602739726
n26-bet-snt0082s-p02-c02.txt,Q3,7.22972972972973
n26-bet-snt0082s-p02-c02.txt,Q4,7.85135135135135
n26-bet-snt0082s-p02-c02.txt,Q5,7.46575342465753
n26-bet-snt0082s-p02-c02.txt,Q6,7.27027027027027
n26-bet-snt0082s-p02-c02.txt,Q7,7.68918918918919
n26-bet-snt0082s-p02-c02.txt,Q8,7.44594594594595
n26-bet-snt0082s-p02-c02.txt,Q9,7.32432432432432
n26-bet-snt0082s-p02-c10.txt,Q1,5.98550724637681
n26-bet-snt0082s-p02-c10.txt,Q2,7.97058823529412
n26-bet-snt0082s-p02-c10.txt,Q3,7.64179104477612
n26-bet-snt0082s-p02-c10.txt,Q4,7.43478260869565
n26-bet-snt0082s-p02-c10.txt,Q5,5.36764705882353
n26-bet-snt0082s-p02-c10.txt,Q6,4.63636363636364
n26-bet-snt0082s-p02-c10.txt,Q7,7.79710144927536
n26-bet-snt0082s-p02-c10.txt,Q8,5.86567164179105
n26-bet-snt0082s-p02-c10.txt,Q9,6.06153846153846
n26-bet-snt0082s-p02-c11.txt,Q1,5.63636363636364
n26-bet-snt0082s-p02-c11.txt,Q2,7.32835820895522
n26-bet-snt0082s-p02-c11.txt,Q3,6.75757575757576
n26-bet-snt0082s-p02-c11.txt,Q4,6.09230769230769
n26-bet-snt0082s-p02-c11.txt,Q5,5.53225806451613
n26-bet-snt0082s-p02-c11.txt,Q6,5.078125
n26-bet-snt0082s-p02-c11.txt,Q7,6.86363636363636
n26-bet-snt0082s-p02-c11.txt,Q8,5.88524590163934
n26-bet-snt0082s-p02-c11.txt,Q9,5.50847457627119
n26-bet-snt0082s-p02-c13.txt,Q1,5.71621621621622
n26-bet-snt0082s-p02-c13.txt,Q2,8.02666666666667
n26-bet-snt0082s-p02-c13.txt,Q3,7.35135135135135
n26-bet-snt0082s-p02-c13.txt,Q4,8.01351351351351
n26-bet-snt0082s-p02-c13.txt,Q5,5.31506849315069
n26-bet-snt0082s-p02-c13.txt,Q6,5.01449275362319
n26-bet-snt0082s-p02-c13.txt,Q7,7.74666666666667
n26-bet-snt0082s-p02-c13.txt,Q8,5.89473684210526
n26-bet-snt0082s-p02-c13.txt,Q9,4.91666666666667
n26-bet-snt0082s-p02-c17.txt,Q1,7.30357142857143
n26-bet-snt0082s-p02-c17.txt,Q2,6.28571428571429
n26-bet-snt0082s-p02-c17.txt,Q3,6.81818181818182
n26-bet-snt0082s-p02-c17.txt,Q4,7.08928571428571
n26-bet-snt0082s-p02-c17.txt,Q5,7.05357142857143
n26-bet-snt0082s-p02-c17.txt,Q6,6.75438596491228
n26-bet-snt0082s-p02-c17.txt,Q7,7.75
n26-bet-snt0082s-p02-c17.txt,Q8,7.30357142857143
n26-bet-snt0082s-p02-c17.txt,Q9,7.60714285714286
n26-bet-snt0082s-p02-c19.txt,Q1,7.3125
n26-bet-snt0082s-p02-c19.txt,Q2,7.30645161290323
n26-bet-snt0082s-p02-c19.txt,Q3,7.15625
n26-bet-snt0082s-p02-c19.txt,Q4,7.6031746031746
n26-bet-snt0082s-p02-c19.txt,Q5,7.36507936507936
n26-bet-snt0082s-p02-c19.txt,Q6,6.796875
n26-bet-snt0082s-p02-c19.txt,Q7,7.5625
n26-bet-snt0082s-p02-c19.txt,Q8,7.3015873015873
n26-bet-snt0082s-p02-c19.txt,Q9,7.38095238095238
n28-bet-snt0083s-p01-c01.txt,Q1,7.125
n28-bet-snt0083s-p01-c01.txt,Q2,7.51388888888889
n28-bet-snt0083s-p01-c01.txt,Q3,7.30555555555556
n28-bet-snt0083s-p01-c01.txt,Q4,7.47222222222222
n28-bet-snt0083s-p01-c01.txt,Q5,6.38888888888889
n28-bet-snt0083s-p01-c01.txt,Q6,6.11267605633803
n28-bet-snt0083s-p01-c01.txt,Q7,7.45833333333333
n28-bet-snt0083s-p01-c01.txt,Q8,6.3768115942029
n28-bet-snt0083s-p01-c01.txt,Q9,5.62686567164179
n28-bet-snt0083s-p01-c04.txt,Q1,7.17333333333333
n28-bet-snt0083s-p01-c04.txt,Q2,7.14473684210526
n28-bet-snt0083s-p01-c04.txt,Q3,7.01315789473684
n28-bet-snt0083s-p01-c04.txt,Q4,7.45333333333333
n28-bet-snt0083s-p01-c04.txt,Q5,7.03947368421053
n28-bet-snt0083s-p01-c04.txt,Q6,6.17105263157895
n28-bet-snt0083s-p01-c04.txt,Q7,7.31578947368421
n28-bet-snt0083s-p01-c04.txt,Q8,6.72972972972973
n28-bet-snt0083s-p01-c04.txt,Q9,6.58666666666667
n28-bet-snt0083s-p01-c12.txt,Q1,7.19298245614035
n28-bet-snt0083s-p01-c12.txt,Q2,7.33928571428571
n28-bet-snt0083s-p01-c12.txt,Q3,7.25454545454546
n28-bet-snt0083s-p01-c12.txt,Q4,7.82456140350877
n28-bet-snt0083s-p01-c12.txt,Q5,6.91228070175439
n28-bet-snt0083s-p01-c12.txt,Q6,6.57142857142857
n28-bet-snt0083s-p01-c12.txt,Q7,7.75438596491228
n28-bet-snt0083s-p01-c12.txt,Q8,7.22222222222222
n28-bet-snt0083s-p01-c12.txt,Q9,7.09090909090909
n28-bet-snt0083s-p01-Fix.txt.txt,Q1,p01
n28-bet-snt0083s-p01-Fix.txt.txt,Q2,7.06944444444444
n28-bet-snt0083s-p01-Fix.txt.txt,Q3,5.81428571428571
n28-bet-snt0083s-p01-Fix.txt.txt,Q4,6.26760563380282
n28-bet-snt0083s-p01-Fix.txt.txt,Q5,6.36619718309859
n28-bet-snt0083s-p01-Fix.txt.txt,Q6,6.52054794520548
n28-bet-snt0083s-p01-Fix.txt.txt,Q7,6.63513513513514
n28-bet-snt0083s-p01-Fix.txt.txt,Q8,7.65753424657534
n28-bet-snt0083s-p01-Fix.txt.txt,Q9,6.63013698630137
n28-bet-snt0083s-p01-c23.txt,Q1,7.53225806451613
n28-bet-snt0083s-p01-c23.txt,Q2,6.61290322580645
n28-bet-snt0083s-p01-c23.txt,Q3,7.07936507936508
n28-bet-snt0083s-p01-c23.txt,Q4,7.82539682539683
n28-bet-snt0083s-p01-c23.txt,Q5,7.7258064516129
n28-bet-snt0083s-p01-c23.txt,Q6,7.03174603174603
n28-bet-snt0083s-p01-c23.txt,Q7,7.98412698412698
n28-bet-snt0083s-p01-c23.txt,Q8,7.41935483870968
n28-bet-snt0083s-p01-c23.txt,Q9,7.52380952380952
n28-bet-snt0083s-p01-c24.txt,Q1,5.8135593220339
n28-bet-snt0083s-p01-c24.txt,Q2,7.82258064516129
n28-bet-snt0083s-p01-c24.txt,Q3,6.89830508474576
n28-bet-snt0083s-p01-c24.txt,Q4,7.5
n28-bet-snt0083s-p01-c24.txt,Q5,5.44067796610169
n28-bet-snt0083s-p01-c24.txt,Q6,4.91379310344828
n28-bet-snt0083s-p01-c24.txt,Q7,7.62903225806452
n28-bet-snt0083s-p01-c24.txt,Q8,5.73770491803279
n28-bet-snt0083s-p01-c24.txt,Q9,4.75438596491228
n28-bet-snt0083s-p02-c03.txt,Q1,7.42857142857143
n28-bet-snt0083s-p02-c03.txt,Q2,5.06756756756757
n28-bet-snt0083s-p02-c03.txt,Q3,5.73684210526316
n28-bet-snt0083s-p02-c03.txt,Q4,7.93421052631579
n28-bet-snt0083s-p02-c03.txt,Q5,7.61842105263158
n28-bet-snt0083s-p02-c03.txt,Q6,7.60526315789474
n28-bet-snt0083s-p02-c03.txt,Q7,7.88311688311688
n28-bet-snt0083s-p02-c03.txt,Q8,7.7027027027027
n28-bet-snt0083s-p02-c03.txt,Q9,7.94666666666667
n28-bet-snt0083s-p02-c05.txt,Q1,7.81666666666667
n28-bet-snt0083s-p02-c05.txt,Q2,6.80645161290323
n28-bet-snt0083s-p02-c05.txt,Q3,7.35483870967742
n28-bet-snt0083s-p02-c05.txt,Q4,8
n28-bet-snt0083s-p02-c05.txt,Q5,8.0952380952381
n28-bet-snt0083s-p02-c05.txt,Q6,7.64516129032258
n28-bet-snt0083s-p02-c05.txt,Q7,8.06451612903226
n28-bet-snt0083s-p02-c05.txt,Q8,8.0952380952381
n28-bet-snt0083s-p02-c05.txt,Q9,8.41935483870968
n28-bet-snt0083s-p02-c07.txt,Q1,7.8
n28-bet-snt0083s-p02-c07.txt,Q2,7.5125
n28-bet-snt0083s-p02-c07.txt,Q3,7.5625
n28-bet-snt0083s-p02-c07.txt,Q4,8.12658227848101
n28-bet-snt0083s-p02-c07.txt,Q5,7.54320987654321
n28-bet-snt0083s-p02-c07.txt,Q6,7.32098765432099
n28-bet-snt0083s-p02-c07.txt,Q7,8.19753086419753
n28-bet-snt0083s-p02-c07.txt,Q8,7.9375
n28-bet-snt0083s-p02-c07.txt,Q9,8.12345679012346
n28-bet-snt0083s-p02-c18.txt,Q1,5.59615384615385
n28-bet-snt0083s-p02-c18.txt,Q2,8.11538461538462
n28-bet-snt0083s-p02-c18.txt,Q3,7.30769230769231
n28-bet-snt0083s-p02-c18.txt,Q4,7.29411764705882
n28-bet-snt0083s-p02-c18.txt,Q5,5.23529411764706
n28-bet-snt0083s-p02-c18.txt,Q6,4.6875
n28-bet-snt0083s-p02-c18.txt,Q7,7.15384615384615
n28-bet-snt0083s-p02-c18.txt,Q8,6.01923076923077
n28-bet-snt0083s-p02-c18.txt,Q9,5.52083333333333
n28-bet-snt0083s-p02-c20.txt,Q1,4.57692307692308
n28-bet-snt0083s-p02-c20.txt,Q2,8.78787878787879
n28-bet-snt0083s-p02-c20.txt,Q3,7.625
n28-bet-snt0083s-p02-c20.txt,Q4,7.14516129032258
n28-bet-snt0083s-p02-c20.txt,Q5,5.39622641509434
n28-bet-snt0083s-p02-c20.txt,Q6,4.16666666666667
n28-bet-snt0083s-p02-c20.txt,Q7,8.25
n28-bet-snt0083s-p02-c20.txt,Q8,4.66666666666667
n28-bet-snt0083s-p02-c20.txt,Q9,3.38636363636364
n28-bet-snt0083s-p02-c21.txt,Q1,8.11764705882353
n28-bet-snt0083s-p02-c21.txt,Q2,6.47058823529412
n28-bet-snt0083s-p02-c21.txt,Q3,7.25
n28-bet-snt0083s-p02-c21.txt,Q4,8.34328358208955
n28-bet-snt0083s-p02-c21.txt,Q5,8.45588235294118
n28-bet-snt0083s-p02-c21.txt,Q6,7.67647058823529
n28-bet-snt0083s-p02-c21.txt,Q7,8.17647058823529
n28-bet-snt0083s-p02-c21.txt,Q8,7.80882352941176
n28-bet-snt0083s-p02-c21.txt,Q9,8.35294117647059
n31-sch-knd007s-p01-c01.txt,Q1,6.69354838709677
n31-sch-knd007s-p01-c01.txt,Q2,7.24193548387097
n31-sch-knd007s-p01-c01.txt,Q3,7.14754098360656
n31-sch-knd007s-p01-c01.txt,Q4,7.26666666666667
n31-sch-knd007s-p01-c01.txt,Q5,5.75806451612903
n31-sch-knd007s-p01-c01.txt,Q6,5.90322580645161
n31-sch-knd007s-p01-c01.txt,Q7,7.04838709677419
n31-sch-knd007s-p01-c01.txt,Q8,6.46774193548387
n31-sch-knd007s-p01-c01.txt,Q9,5.76271186440678
n31-sch-knd007s-p01-c02.txt,Q1,6.79166666666667
n31-sch-knd007s-p01-c02.txt,Q2,7.66666666666667
n31-sch-knd007s-p01-c02.txt,Q3,7.85106382978723
n31-sch-knd007s-p01-c02.txt,Q4,7.59574468085106
n31-sch-knd007s-p01-c02.txt,Q5,6.83673469387755
n31-sch-knd007s-p01-c02.txt,Q6,5.82978723404255
n31-sch-knd007s-p01-c02.txt,Q7,7.6875
n31-sch-knd007s-p01-c02.txt,Q8,6.95833333333333
n31-sch-knd007s-p01-c02.txt,Q9,6.97916666666667
n31-sch-knd007s-p01-c03.txt,Q1,7.32758620689655
n31-sch-knd007s-p01-c03.txt,Q2,5.37931034482759
n31-sch-knd007s-p01-c03.txt,Q3,6.20338983050848
n31-sch-knd007s-p01-c03.txt,Q4,7.45762711864407
n31-sch-knd007s-p01-c03.txt,Q5,7.57627118644068
n31-sch-knd007s-p01-c03.txt,Q6,7.16949152542373
n31-sch-knd007s-p01-c03.txt,Q7,7.55
n31-sch-knd007s-p01-c03.txt,Q8,7.13333333333333
n31-sch-knd007s-p01-c03.txt,Q9,7.36666666666667
n31-sch-knd007s-p01-c04.txt,Q1,6.77966101694915
n31-sch-knd007s-p01-c04.txt,Q2,8.23728813559322
n31-sch-knd007s-p01-c04.txt,Q3,7.52542372881356
n31-sch-knd007s-p01-c04.txt,Q4,8
n31-sch-knd007s-p01-c04.txt,Q5,7.07017543859649
n31-sch-knd007s-p01-c04.txt,Q6,5.53448275862069
n31-sch-knd007s-p01-c04.txt,Q7,7.94915254237288
n31-sch-knd007s-p01-c04.txt,Q8,6.64912280701754
n31-sch-knd007s-p01-c04.txt,Q9,6.7719298245614
n31-sch-knd007s-p01-c05.txt,Q1,6.01666666666667
n31-sch-knd007s-p01-c05.txt,Q2,7.82258064516129
n31-sch-knd007s-p01-c05.txt,Q3,7.30645161290323
n31-sch-knd007s-p01-c05.txt,Q4,7.54098360655738
n31-sch-knd007s-p01-c05.txt,Q5,5.88333333333333
n31-sch-knd007s-p01-c05.txt,Q6,4.7
n31-sch-knd007s-p01-c05.txt,Q7,7.51612903225807
n31-sch-knd007s-p01-c05.txt,Q8,6.60655737704918
n31-sch-knd007s-p01-c05.txt,Q9,6.55
n31-sch-knd007s-p01-c09.txt,Q1,6.33928571428571
n31-sch-knd007s-p01-c09.txt,Q2,7.16071428571429
n31-sch-knd007s-p01-c09.txt,Q3,6.80357142857143
n31-sch-knd007s-p01-c09.txt,Q4,7.375
n31-sch-knd007s-p01-c09.txt,Q5,5.63636363636364
n31-sch-knd007s-p01-c09.txt,Q6,5.25454545454546
n31-sch-knd007s-p01-c09.txt,Q7,7.25
n31-sch-knd007s-p01-c09.txt,Q8,6.05454545454546
n31-sch-knd007s-p01-c09.txt,Q9,5.51851851851852
n31-sch-knd007s-p01-Fix.txt.txt,Q1,p01
n31-sch-knd007s-p01-Fix.txt.txt,Q2,7.03448275862069
n31-sch-knd007s-p01-Fix.txt.txt,Q3,6.16666666666667
n31-sch-knd007s-p01-Fix.txt.txt,Q4,6.5
n31-sch-knd007s-p01-Fix.txt.txt,Q5,6.23636363636364
n31-sch-knd007s-p01-Fix.txt.txt,Q6,6.17543859649123
n31-sch-knd007s-p01-Fix.txt.txt,Q7,6.37931034482759
n31-sch-knd007s-p01-Fix.txt.txt,Q8,7.64406779661017
